200,19.106626510620117
400,22.58920669555664
600,26.769161224365234
800,35.60662269592285
1000,38.523197174072266
1200,43.33949089050293
1400,47.428131103515625
1600,52.253007888793945
1800,58.620452880859375
2000,63.18259239196777
2200,67.3680305480957
2400,71.75946235656738
2600,76.44248008728027
2800,76.84922218322754
3000,82.6566219329834
200,19.30975914001465
400,22.66407012939453
600,27.3134708404541
800,34.82508659362793
1000,38.652658462524414
1200,43.55120658874512
1400,47.52230644226074
1600,54.12149429321289
1800,59.57841873168945
2000,63.688039779663086
2200,67.98815727233887
2400,70.82986831665039
2600,75.7913589477539
2800,78.03034782409668
3000,81.8169116973877
200,19.16337013244629
400,22.907257080078125
600,27.010679244995117
800,35.364627838134766
1000,38.77377510070801
1200,43.35951805114746
1400,47.528743743896484
1600,52.46305465698242
1800,59.46779251098633
2000,63.40599060058594
2200,67.80362129211426
2400,70.6174373626709
2600,75.70171356201172
2800,77.55827903747559
3000,82.76081085205078
200,19.014358520507812
400,22.683143615722656
600,26.889801025390625
800,34.715890884399414
1000,38.5892391204834
1200,43.39885711669922
1400,47.40428924560547
1600,52.539825439453125
1800,58.97808074951172
2000,62.8664493560791
2200,66.91098213195801
2400,71.52915000915527
2600,75.91462135314941
2800,77.5444507598877
3000,82.92031288146973
200,19.53434944152832
400,22.563934326171875
600,26.873111724853516
800,34.98339653015137
1000,38.67316246032715
1200,43.07270050048828
1400,47.629594802856445
1600,52.26254463195801
1800,59.58724021911621
2000,63.480377197265625
2200,67.22879409790039
2400,70.57952880859375
2600,75.87003707885742
2800,77.12125778198242
3000,82.53240585327148
