200,19.171953201293945
400,22.687911987304688
600,27.39548683166504
800,34.803152084350586
1000,38.695335388183594
1200,44.94190216064453
1400,47.38616943359375
1600,52.37102508544922
1800,58.9289665222168
2000,63.44008445739746
2200,67.11816787719727
2400,72.84760475158691
2600,78.09615135192871
2800,77.85582542419434
3000,82.4882984161377
200,19.051790237426758
400,22.677898406982422
600,26.752471923828125
800,35.06898880004883
1000,38.76900672912598
1200,43.474435806274414
1400,47.36328125
1600,52.193641662597656
1800,59.012413024902344
2000,62.90888786315918
2200,67.11792945861816
2400,70.3589916229248
2600,75.6688117980957
2800,77.92925834655762
3000,82.35669136047363
200,19.301414489746094
400,22.871732711791992
600,27.074337005615234
800,35.05229949951172
1000,38.552045822143555
1200,43.44820976257324
1400,47.332048416137695
1600,51.839351654052734
1800,58.97831916809082
2000,63.37451934814453
2200,66.54667854309082
2400,70.0840950012207
2600,75.37198066711426
2800,77.75187492370605
3000,82.3984146118164
200,19.222021102905273
400,22.634506225585938
600,27.023792266845703
800,34.937143325805664
1000,38.6965274810791
1200,43.564796447753906
1400,47.32322692871094
1600,52.27828025817871
1800,59.19599533081055
2000,63.432931900024414
2200,67.27242469787598
2400,70.51610946655273
2600,76.0188102722168
2800,77.43072509765625
3000,83.11891555786133
200,19.151926040649414
400,22.707223892211914
600,26.83401107788086
800,34.822940826416016
1000,38.63120079040527
1200,44.0366268157959
1400,47.842979431152344
1600,52.3684024810791
1800,58.83669853210449
2000,62.99638748168945
2200,68.88628005981445
2400,69.81682777404785
2600,75.61278343200684
2800,77.8350830078125
3000,82.3819637298584
