200,33.284664154052734
400,37.51373291015625
600,42.6177978515625
800,48.31695556640625
1000,54.270029067993164
1200,59.340476989746094
1400,62.6981258392334
1600,66.55359268188477
1800,75.00576972961426
2000,76.58982276916504
2200,79.65826988220215
2400,83.76812934875488
2600,90.64841270446777
2800,92.99612045288086
3000,95.00336647033691
200,33.52713584899902
400,38.02299499511719
600,42.54746437072754
800,48.662662506103516
1000,54.35013771057129
1200,59.61418151855469
1400,62.487125396728516
1600,68.61591339111328
1800,72.6628303527832
2000,76.56741142272949
2200,79.4534683227539
2400,83.08935165405273
2600,88.98568153381348
2800,92.35906600952148
3000,95.17312049865723
200,33.5230827331543
400,37.9025936126709
600,42.77348518371582
800,48.797607421875
1000,55.43684959411621
1200,59.20553207397461
1400,62.81328201293945
1600,66.52665138244629
1800,72.37100601196289
2000,76.79009437561035
2200,79.62608337402344
2400,82.84258842468262
2600,89.88451957702637
2800,90.88373184204102
3000,95.75963020324707
200,33.53428840637207
400,37.92428970336914
600,42.77825355529785
800,48.657894134521484
1000,53.99632453918457
1200,59.006452560424805
1400,62.57486343383789
1600,66.74575805664062
1800,72.87192344665527
2000,76.39622688293457
2200,80.82318305969238
2400,83.30750465393066
2600,89.48421478271484
2800,92.33474731445312
3000,96.01926803588867
200,33.43677520751953
400,37.914276123046875
600,43.384552001953125
800,49.21865463256836
1000,55.745840072631836
1200,59.01908874511719
1400,66.55073165893555
1600,67.44503974914551
1800,73.44198226928711
2000,77.49223709106445
2200,80.01351356506348
2400,83.26983451843262
2600,89.00928497314453
2800,91.70722961425781
3000,96.76218032836914
