200,35.964250564575195
400,37.76192665100098
600,42.89555549621582
800,48.63739013671875
1000,54.19778823852539
1200,59.43036079406738
1400,65.48142433166504
1600,70.02520561218262
1800,72.93057441711426
2000,79.66208457946777
2200,82.24749565124512
2400,85.8454704284668
2600,93.0027961730957
2800,91.91632270812988
3000,95.26848793029785
200,33.32996368408203
400,37.64700889587402
600,42.3130989074707
800,48.451900482177734
1000,54.34012413024902
1200,58.95233154296875
1400,62.890052795410156
1600,69.52881813049316
1800,70.9676742553711
2000,76.45225524902344
2200,80.11007308959961
2400,86.33232116699219
2600,88.48023414611816
2800,92.0248031616211
3000,95.41654586791992
200,33.599853515625
400,37.993431091308594
600,42.64569282531738
800,48.81000518798828
1000,54.47816848754883
1200,59.381961822509766
1400,65.4151439666748
1600,66.52140617370605
1800,72.60847091674805
2000,76.29799842834473
2200,79.77986335754395
2400,85.65449714660645
2600,91.16125106811523
2800,92.19098091125488
3000,100.85535049438477
200,34.502506256103516
400,38.93756866455078
600,45.23587226867676
800,49.12877082824707
1000,54.38852310180664
1200,64.1469955444336
1400,63.63391876220703
1600,67.05689430236816
1800,72.48687744140625
2000,76.94029808044434
2200,79.89740371704102
2400,82.59344100952148
2600,92.14210510253906
2800,95.73101997375488
3000,99.11608695983887
200,33.46991539001465
400,37.70756721496582
600,42.320966720581055
800,48.45452308654785
1000,54.13651466369629
1200,58.67505073547363
1400,62.41154670715332
1600,66.84255599975586
1800,72.60990142822266
2000,75.95419883728027
2200,82.54528045654297
2400,82.18884468078613
2600,91.5067195892334
2800,95.37124633789062
3000,98.47807884216309
