200,39.736032485961914
400,43.497323989868164
600,47.62387275695801
800,56.056976318359375
1000,60.828447341918945
1200,65.26303291320801
1400,69.66733932495117
1600,73.67396354675293
1800,77.73280143737793
2000,82.02815055847168
2200,85.74438095092773
2400,92.38982200622559
2600,96.86923027038574
2800,100.87227821350098
3000,105.32426834106445
200,39.69383239746094
400,42.97018051147461
600,47.35827445983887
800,55.88340759277344
1000,60.5473518371582
1200,65.03176689147949
1400,69.11087036132812
1600,73.73762130737305
1800,78.0172348022461
2000,82.45396614074707
2200,85.74581146240234
2400,92.18454360961914
2600,97.00179100036621
2800,100.42572021484375
3000,103.85608673095703
200,39.9022102355957
400,43.24150085449219
600,47.28245735168457
800,55.655479431152344
1000,59.91315841674805
1200,65.2315616607666
1400,69.13042068481445
1600,74.28312301635742
1800,77.8496265411377
2000,81.81929588317871
2200,85.69574356079102
2400,93.02306175231934
2600,95.78180313110352
2800,99.68781471252441
3000,104.4619083404541
200,39.59965705871582
400,43.21098327636719
600,47.5924015045166
800,56.0305118560791
1000,60.09078025817871
1200,65.45281410217285
1400,69.37003135681152
1600,73.40335845947266
1800,77.84008979797363
2000,81.94518089294434
2200,85.38198471069336
2400,92.95058250427246
2600,95.82209587097168
2800,100.00205039978027
3000,104.32696342468262
200,39.53385353088379
400,43.5948371887207
600,47.28579521179199
800,56.45322799682617
1000,60.33182144165039
1200,65.41156768798828
1400,69.91076469421387
1600,73.35877418518066
1800,77.83126831054688
2000,81.67076110839844
2200,85.91604232788086
2400,92.47756004333496
2600,96.8923568725586
2800,101.63021087646484
3000,104.74753379821777
