200,39.80207443237305
400,43.4107780456543
600,47.33729362487793
800,56.017160415649414
1000,60.234785079956055
1200,65.08064270019531
1400,69.58222389221191
1600,73.31705093383789
1800,77.51083374023438
2000,81.08258247375488
2200,85.88123321533203
2400,92.4220085144043
2600,95.46637535095215
2800,99.84016418457031
3000,105.55791854858398
200,39.71743583679199
400,43.31040382385254
600,47.199249267578125
800,55.62448501586914
1000,60.52541732788086
1200,64.96191024780273
1400,69.03719902038574
1600,73.62055778503418
1800,77.85964012145996
2000,81.31861686706543
2200,85.3114128112793
2400,92.63324737548828
2600,96.28605842590332
2800,99.15399551391602
3000,103.95479202270508
200,39.7639274597168
400,43.256282806396484
600,47.38807678222656
800,55.579185485839844
1000,59.90004539489746
1200,65.63758850097656
1400,69.14591789245605
1600,73.84133338928223
1800,77.5904655456543
2000,81.94899559020996
2200,85.48855781555176
2400,92.99159049987793
2600,95.32403945922852
2800,99.38192367553711
3000,104.20894622802734
200,39.48783874511719
400,43.26891899108887
600,47.22785949707031
800,55.572509765625
1000,59.71980094909668
1200,65.20891189575195
1400,69.60248947143555
1600,73.44317436218262
1800,77.6982307434082
2000,81.53915405273438
2200,85.1132869720459
2400,92.53525733947754
2600,95.43085098266602
2800,99.33304786682129
3000,104.39276695251465
200,39.681196212768555
400,43.29276084899902
600,47.37687110900879
800,55.979251861572266
1000,60.09268760681152
1200,65.41061401367188
1400,69.93675231933594
1600,73.64988327026367
1800,77.54635810852051
2000,81.59303665161133
2200,85.97040176391602
2400,91.98617935180664
2600,96.55261039733887
2800,100.22306442260742
3000,104.2180061340332
