200,39.41679000854492
400,43.07270050048828
600,47.14560508728027
800,55.84454536437988
1000,60.09674072265625
1200,65.25325775146484
1400,69.68545913696289
1600,73.26960563659668
1800,77.72994041442871
2000,81.37106895446777
2200,85.6168270111084
2400,91.96209907531738
2600,98.44398498535156
2800,99.51400756835938
3000,105.4544448852539
200,39.58010673522949
400,43.25413703918457
600,47.06382751464844
800,55.62138557434082
1000,60.20617485046387
1200,64.65005874633789
1400,68.97902488708496
1600,73.65202903747559
1800,77.65674591064453
2000,81.3441276550293
2200,85.71434020996094
2400,92.27252006530762
2600,95.45278549194336
2800,99.45511817932129
3000,104.01701927185059
200,39.61038589477539
400,43.12920570373535
600,47.347068786621094
800,55.65071105957031
1000,60.01782417297363
1200,65.35887718200684
1400,69.42486763000488
1600,73.61102104187012
1800,77.72135734558105
2000,81.82930946350098
2200,85.66689491271973
2400,91.93730354309082
2600,95.24250030517578
2800,99.29656982421875
3000,108.49857330322266
200,39.48807716369629
400,43.03598403930664
600,47.3325252532959
800,55.72390556335449
1000,59.952735900878906
1200,65.1388168334961
1400,69.24867630004883
1600,73.6093521118164
1800,77.65650749206543
2000,81.42375946044922
2200,85.01720428466797
2400,92.61202812194824
2600,95.02601623535156
2800,99.20740127563477
3000,104.13742065429688
200,39.699554443359375
400,43.2894229888916
600,47.35207557678223
800,55.83810806274414
1000,60.30559539794922
1200,64.98503684997559
1400,69.3655014038086
1600,73.44746589660645
1800,77.55875587463379
2000,81.72225952148438
2200,86.12322807312012
2400,92.49734878540039
2600,95.94511985778809
2800,100.18253326416016
3000,104.18486595153809
